dt;temp;dew_point;pressure;humidity;wind_speed;wind_deg;clouds_all;PTotAvg [W]
2010-08-19 14:00:00;291,28;284,83;1012;66;6,89;277;50;74630350
2010-08-19 15:00:00;291,35;284,9;1013;66;6,78;281;49;48495210
2010-08-19 16:00:00;291,88;285,17;1013;65;6,29;285;32;79712180
2010-08-19 17:00:00;292,02;285,07;1013;64;6,04;287;41;72307220
2010-08-19 18:00:00;292,13;285,17;1014;64;5,3;283;42;62433950
2010-08-19 19:00:00;291,82;284,88;1014;64;4,77;277;31;25118780
2010-08-19 20:00:00;290,61;284,42;1015;67;4,51;282;29;23086040
2010-08-19 21:00:00;289,19;284,36;1016;73;4;283;35;41816230
2010-08-19 22:00:00;288,38;284,38;1016;77;3,76;278;18;54883800
2010-08-19 23:00:00;287,72;284,31;1017;80;3,67;275;13;67080200
2010-08-20 00:00:00;287,2;285,42;1018;89;3,93;278;5;64466680
2010-08-20 01:00:00;286,74;285,13;1018;90;3,77;280;9;55319380
2010-08-20 02:00:00;286,29;285,02;1019;92;3,66;277;9;46026890
2010-08-20 03:00:00;285,86;284,92;1019;94;3,77;278;12;51544310
2010-08-20 04:00:00;285,51;284,89;1020;96;3,69;281;10;48785600
2010-08-20 05:00:00;285,1;284,64;1020;97;3,3;283;5;38041150
2010-08-20 06:00:00;284,79;284,48;1020;98;2,98;283;6;29474630
2010-08-20 07:00:00;285,41;284,79;1021;96;3,1;284;7;21634090
2010-08-20 08:00:00;287,64;286,19;1022;91;2,61;290;27;6243395
2010-08-20 09:00:00;289,83;286,93;1022;83;2,46;296;65;1306757
2010-08-20 10:00:00;291,61;286,69;1022;73;2,57;298;26;1161562
2010-08-20 11:00:00;292,76;285,77;1023;64;2,78;291;39;4210662
2010-08-20 12:00:00;293,95;285,65;1023;59;2,49;286;79;7404957
2010-08-20 13:00:00;294,5;285,1;1023;55;3,05;276;100;7695348
2010-08-20 14:00:00;295,07;285,07;1023;53;3,34;273;98;9292495
2010-08-20 15:00:00;295,17;285,72;1023;55;2,99;272;100;7404957
2010-08-20 16:00:00;295,58;285,82;1023;54;2,45;270;97;5807810
2010-08-20 17:00:00;295,66;285,61;1022;53;1,61;270;85;3194295
2010-08-20 18:00:00;295,48;285,45;1022;53;0,77;245;90;1016367
2010-08-20 19:00:00;295,29;285,83;1022;55;0,52;147;87;-725976,2
2010-08-20 20:00:00;293,17;286,86;1023;67;1,59;143;85;-725976,2
2010-08-20 21:00:00;290,79;287,11;1023;79;1,46;151;35;-580780,9
2010-08-20 22:00:00;289,44;286,55;1023;83;1,92;158;14;-435585,7
2010-08-20 23:00:00;288,98;286,28;1023;84;2,34;163;7;-435585,7
2010-08-21 00:00:00;288,35;285,85;1024;85;2,63;166;44;1016367
2010-08-21 01:00:00;288,02;285,52;1023;85;2,81;172;30;7840543
2010-08-21 02:00:00;287,77;285,1;1023;84;2,91;174;16;16261870
2010-08-21 03:00:00;287,48;284,82;1023;84;2,94;178;15;17859010
2010-08-21 04:00:00;287,16;284,5;1023;84;2,83;182;31;26135140
2010-08-21 05:00:00;286,71;284,24;1023;85;2,69;185;70;27877480
2010-08-21 06:00:00;286,52;284,23;1023;86;2,61;184;33;26425530
2010-08-21 07:00:00;287,34;285,38;1024;88;2,78;189;1;29184240
2010-08-21 08:00:00;289,99;286,52;1024;80;2,56;191;2;24102410
2010-08-21 09:00:00;292,26;287,1;1024;72;2,49;191;23;4210662
2010-08-21 10:00:00;294,67;287,82;1024;65;2,64;190;65;-145195,2
2010-08-21 11:00:00;296,61;287,88;1023;58;2,84;193;85;3339491
2010-08-21 12:00:00;298,18;287,35;1023;51;2,96;195;36;9292495
2010-08-21 13:00:00;299,04;287,2;1023;48;3,56;208;36;14955110
2010-08-21 14:00:00;299,6;287,39;1022;47;3,69;219;9;13938740
2010-08-21 15:00:00;300,09;288,16;1022;48;3,59;224;43;11034840
2010-08-21 16:00:00;300,49;288,52;1021;48;3,38;228;55;10163670
2010-08-21 17:00:00;300,64;288,66;1021;48;3,05;228;25;10018470
2010-08-21 18:00:00;300,34;289,33;1021;51;2,07;223;14;7985738
2010-08-21 19:00:00;299,05;289,61;1020;56;1,62;211;7;6678981
2010-08-21 20:00:00;296,6;290,13;1020;67;1,91;204;3;5517419
2010-08-21 21:00:00;294,5;289,68;1020;74;2,02;201;0;8856909
2010-08-21 22:00:00;293,3;289,55;1020;79;2,08;204;0;10163670
2010-08-21 23:00:00;292,74;289,2;1020;80;2,12;208;0;9437690
2010-08-22 00:00:00;291,89;289,32;1020;85;2,45;216;2;8566519
2010-08-22 01:00:00;291,59;289,02;1020;85;2,47;210;9;16261870
2010-08-22 02:00:00;291,53;288,96;1019;85;2,55;210;18;29039050
2010-08-22 03:00:00;291,14;288,76;1019;86;2,44;220;11;39493100
2010-08-22 04:00:00;290,46;288,45;1019;88;2,23;234;15;32233340
2010-08-22 05:00:00;289,94;288,29;1019;90;1,91;240;27;17568620
2010-08-22 06:00:00;289,52;288,39;1018;93;1,64;232;21;12922380
2010-08-22 07:00:00;290,41;289,1;1018;92;2,14;218;2;8276129
2010-08-22 08:00:00;292,94;290,35;1018;85;2,12;222;1;7840543
2010-08-22 09:00:00;295,11;291,1;1018;78;2,2;226;0;0
2010-08-22 10:00:00;297,33;291,74;1018;71;2,31;223;0;-435585,7
2010-08-22 11:00:00;299,09;291,76;1017;64;2,62;220;0;-145195,2
2010-08-22 12:00:00;300,46;291,75;1016;59;2,79;206;0;2613514
2010-08-22 13:00:00;301,48;291,58;1016;55;3,63;213;3;9147300
2010-08-22 14:00:00;301,85;291,33;1015;53;4,51;217;30;18439790
2010-08-22 15:00:00;302,9;291,05;1014;49;5,02;215;15;34701660
2010-08-22 16:00:00;303,33;291,11;1013;48;5,15;221;41;45591300
2010-08-22 17:00:00;301,75;292,12;1013;56;4,69;240;81;67370590
2010-08-22 18:00:00;297,83;292,67;1012;73;3,57;232;39;46026890
2010-08-22 19:00:00;296,93;292,66;1012;77;2,89;231;28;8276129
2010-08-22 20:00:00;295,15;292,32;1012;84;2,3;218;87;23666820
2010-08-22 21:00:00;294,05;291,81;1012;87;2,28;218;99;42977790
2010-08-22 22:00:00;294,21;291,78;1011;86;1,98;224;100;11470420
2010-08-22 23:00:00;293,83;291,77;1011;88;1,88;229;100;7404957
2010-08-23 00:00:00;292,71;290,85;1011;89;1,57;285;100;5807810
2010-08-23 01:00:00;292,38;290,88;1011;91;1,54;279;100;2177929
2010-08-23 02:00:00;292,01;290,68;1011;92;1,84;224;100;290390,5
2010-08-23 03:00:00;291,27;290,79;1011;97;2,29;201;100;11325230
2010-08-23 04:00:00;291,24;290,92;1010;98;2,18;201;38;13212770
2010-08-23 05:00:00;291,06;290,9;1010;99;2,81;241;49;9873276
2010-08-23 06:00:00;290,93;290,77;1010;99;2,73;258;100;12486790
2010-08-23 07:00:00;291,01;290,85;1010;99;2,5;247;100;18730190
2010-08-23 08:00:00;291,63;291,31;1010;98;2,85;240;100;7695348
2010-08-23 09:00:00;292,43;291,1;1009;92;2,56;231;100;9873276
2010-08-23 10:00:00;293,66;291,42;1009;87;2,43;222;95;725976,2
2010-08-23 11:00:00;294,88;291,48;1009;81;2,46;210;99;-435585,7
2010-08-23 12:00:00;295,5;290,64;1008;74;2,95;201;90;435585,7
2010-08-23 13:00:00;296,14;290,6;1007;71;3,44;200;100;0
2010-08-23 14:00:00;296,92;291,12;1007;70;3,55;196;100;4065467
2010-08-23 15:00:00;297,2;290,93;1006;68;3,87;197;100;6969371
2010-08-23 16:00:00;297,62;291,1;1005;67;3,74;197;100;13938740
2010-08-23 17:00:00;297,31;291,95;1004;72;2,74;181;100;12051200
2010-08-23 18:00:00;296,04;292,41;1004;80;2,88;183;100;3629881
2010-08-23 19:00:00;293,98;292,63;1004;92;4,05;200;100;20036940
2010-08-23 20:00:00;293,5;292,84;1003;96;3,93;206;85;3920271
2010-08-23 21:00:00;293,12;292,79;1003;98;3,78;202;34;21924480
2010-08-23 22:00:00;293,3;292,81;1003;97;4,33;199;47;38041150
2010-08-23 23:00:00;293,77;292,77;1003;94;4,93;202;68;66644610
2010-08-24 00:00:00;293,59;292,25;1002;92;5,41;212;100;69403320
2010-08-24 01:00:00;293,54;291,85;1002;90;6,12;226;100;70564880
2010-08-24 02:00:00;293,29;291,6;1002;90;5,45;239;97;78695820
2010-08-24 03:00:00;293,06;291,55;1002;91;4,65;239;91;60691610
2010-08-24 04:00:00;292,61;291,28;1003;92;4,45;236;52;62143560
2010-08-24 05:00:00;292,09;290,93;1003;93;4,27;235;67;45591300
2010-08-24 06:00:00;291,61;290,63;1003;94;3,71;235;98;31942950
2010-08-24 07:00:00;291,9;290,91;1003;94;3,71;234;95;32959320
2010-08-24 08:00:00;292,74;291,41;1004;92;4,21;233;69;27151510
2010-08-24 09:00:00;293,76;291,15;1004;85;4,98;246;93;20182140
2010-08-24 10:00:00;294,61;291,02;1004;80;5,22;253;58;27587090
2010-08-24 11:00:00;295,44;290,58;1005;74;5,88;255;36;57932900
2010-08-24 12:00:00;295,77;289,57;1005;68;5;257;52;39057520
2010-08-24 13:00:00;296,11;289,89;1005;68;4,73;251;58;34701660
2010-08-24 14:00:00;296,02;290,26;1006;70;5;251;58;37895960
2010-08-24 15:00:00;296,37;289,67;1005;66;4,88;252;31;49801960
2010-08-24 16:00:00;296,52;289,81;1005;66;4,51;250;65;54448210
2010-08-24 17:00:00;296,4;289,46;1005;65;4,6;249;65;31652560
2010-08-24 18:00:00;295,99;288,83;1005;64;3,85;251;59;37169980
2010-08-24 19:00:00;295,08;287,72;1005;63;3,2;254;78;37750760
2010-08-24 20:00:00;293,37;286,59;1006;65;2,93;264;40;32523730
2010-08-24 21:00:00;292,07;285,58;1006;66;3,44;278;22;36879590
2010-08-24 22:00:00;290,72;284,53;1007;67;3,93;283;37;38476740
2010-08-24 23:00:00;290,06;283,9;1008;67;3,62;278;45;50382750
2010-08-25 00:00:00;289,15;283,9;1008;71;4;267;69;40219080
2010-08-25 01:00:00;288,97;283,3;1008;69;4,38;257;49;50237550
2010-08-25 02:00:00;288,52;283,08;1008;70;4,9;248;4;58078090
2010-08-25 03:00:00;287,89;282,48;1009;70;5,39;244;8;75791910
2010-08-25 04:00:00;287,39;282,21;1009;71;5,83;241;2;79712180
2010-08-25 05:00:00;287,09;282,13;1009;72;6,41;245;8;85519990
2010-08-25 06:00:00;286,85;282,31;1009;74;6,61;249;2;99894320
2010-08-25 07:00:00;287,33;282,77;1010;74;6,85;249;1;101055900
2010-08-25 08:00:00;288,51;283,91;1010;74;6,63;246;7;96264440
2010-08-25 09:00:00;289,04;283,8;1010;71;10,21;259;61;105411700
2010-08-25 10:00:00;289,9;283,75;1011;67;9,38;259;66;112090700
2010-08-25 11:00:00;290,31;284,14;1011;67;9,51;260;97;108170400
2010-08-25 12:00:00;291,23;283,84;1011;62;8,37;257;63;98877950
2010-08-25 13:00:00;291,03;283,66;1012;62;8,84;261;62;89585460
2010-08-25 14:00:00;291,54;283,89;1012;61;7,98;260;52;72888010
2010-08-25 15:00:00;291,75;283,84;1012;60;7,88;264;70;85084410
2010-08-25 16:00:00;291,97;284,05;1012;60;7,25;265;61;84068040
2010-08-25 17:00:00;292,02;284,34;1012;61;6,68;264;45;89295070
2010-08-25 18:00:00;291,9;284,23;1012;61;6,06;260;84;90747020
2010-08-25 19:00:00;291,16;284,26;1012;64;5,54;256;61;93650930
2010-08-25 20:00:00;289,93;284;1013;68;5,43;255;54;98151980
2010-08-25 21:00:00;289,06;284,02;1013;72;5,23;255;41;82616090
2010-08-25 22:00:00;288,41;284,01;1013;75;5,12;255;44;77969840
2010-08-25 23:00:00;287,91;284,12;1013;78;4,79;254;96;66209030
2010-08-26 00:00:00;287,46;284,25;1014;81;4,52;250;100;68967740
2010-08-26 01:00:00;287,04;283,84;1014;81;4,49;251;100;78115040
2010-08-26 02:00:00;286,8;283,79;1013;82;4,34;253;100;59530050
2010-08-26 03:00:00;286,48;283,66;1014;83;4,2;252;76;39928690
2010-08-26 04:00:00;285,78;283,5;1013;86;3,87;247;33;32378540
2010-08-26 05:00:00;285,33;283,57;1013;89;3,75;243;46;31216980
2010-08-26 06:00:00;285,19;283,77;1013;91;3,75;240;77;29474630
2010-08-26 07:00:00;285,79;284,36;1013;91;3,86;241;100;25409170
2010-08-26 08:00:00;287,03;285,08;1013;88;3,27;236;98;16842650
2010-08-26 09:00:00;288,35;285,67;1013;84;3,44;237;100;16552260
2010-08-26 10:00:00;289,08;285,64;1012;80;3,69;237;100;10308860
2010-08-26 11:00:00;289,45;286;1012;80;3,38;224;100;1887538
2010-08-26 12:00:00;290,26;286,2;1011;77;3,14;222;99;290390,5
2010-08-26 13:00:00;290,7;286,63;1011;77;3,13;216;100;725976,2
2010-08-26 14:00:00;290,53;287,24;1011;81;2,74;215;100;-580780,9
2010-08-26 15:00:00;289,82;287,29;1010;85;2,72;203;97;-725976,2
2010-08-26 16:00:00;289,4;287,41;1010;88;3,41;211;100;-725976,2
2010-08-26 17:00:00;289,13;287,66;1009;91;2,1;200;100;725976,2
2010-08-26 18:00:00;288,77;287,81;1009;94;0,74;232;100;-580780,9
2010-08-26 19:00:00;288,7;287,74;1008;94;0,64;313;100;-580780,9
2010-08-26 20:00:00;288,7;287,57;1008;93;0,21;80;100;-871171,4
2010-08-26 21:00:00;288,52;287,89;1008;96;0,6;108;93;-435585,7
2010-08-26 22:00:00;288,23;287,92;1008;98;0,62;128;100;-435585,7
2010-08-26 23:00:00;287,86;287,7;1008;99;0,75;127;100;-435585,7
2010-08-27 00:00:00;288,17;287,86;1008;98;0,63;89;100;-435585,7
2010-08-27 01:00:00;287,94;287,63;1007;98;0,9;104;96;-435585,7
2010-08-27 02:00:00;287,41;287,25;1007;99;1,09;115;95;-435585,7
2010-08-27 03:00:00;287,36;287,05;1006;98;1,25;101;100;-435585,7
2010-08-27 04:00:00;287,36;287,21;1005;99;2,04;100;84;0
2010-08-27 05:00:00;287,41;287,25;1004;99;2,49;105;100;5807810
2010-08-27 06:00:00;287,29;287,29;1004;100;3,01;117;100;8276129
2010-08-27 07:00:00;287,39;287,39;1003;100;3,36;125;100;15971480
2010-08-27 08:00:00;287,69;287,69;1002;100;3,89;126;100;30491000
2010-08-27 09:00:00;288,03;288,03;1001;100;4,05;136;100;37460370
2010-08-27 10:00:00;288,64;288,64;1000;100;4,01;137;100;36298810
2010-08-27 11:00:00;288,99;288,99;999;100;4,66;134;100;31071780
2010-08-27 12:00:00;290,15;289,99;998;99;3,42;151;100;17713820
2010-08-27 13:00:00;291,23;290,91;997;98;3,42;138;100;4936638
2010-08-27 14:00:00;292,58;291,93;996;96;3,21;179;100;7985738
2010-08-27 15:00:00;292,88;291,72;996;93;3,96;251;100;2032733
2010-08-27 16:00:00;293,38;291,86;996;91;4,77;269;99;6678981
2010-08-27 17:00:00;292,73;291,4;996;92;4,47;266;100;76808280
2010-08-27 18:00:00;291,73;290,75;997;94;4,67;271;95;101201100
2010-08-27 19:00:00;290,32;289,84;997;97;4,24;285;100;90747020
2010-08-27 20:00:00;289,19;288,87;998;98;4,08;307;100;74630350
2010-08-27 21:00:00;288,59;288,28;999;98;4,54;323;100;67370590
2010-08-27 22:00:00;287,99;287,52;1000;97;4,06;324;100;71726450
2010-08-27 23:00:00;287,8;287,17;1000;96;3,89;321;100;50527940
2010-08-28 00:00:00;287,71;286,76;1001;94;4,22;333;100;31797760
2010-08-28 01:00:00;287,56;286,61;1001;94;4,89;337;100;37315180
2010-08-28 02:00:00;287,36;286,08;1002;92;4,67;330;99;43122980
2010-08-28 03:00:00;287,16;285,72;1002;91;4,37;327;89;31071780
2010-08-28 04:00:00;286,82;285,21;1003;90;4,21;329;91;26280340
2010-08-28 05:00:00;286,28;285,01;1003;92;4,29;329;81;24683190
2010-08-28 06:00:00;285,84;284,58;1004;92;4,29;326;78;27732290
2010-08-28 07:00:00;285,86;284,59;1004;92;4,31;327;63;28313070
2010-08-28 08:00:00;286,38;285,11;1005;92;3,7;318;81;21198500
2010-08-28 09:00:00;286,98;285,7;1005;92;4,81;322;98;10163670
2010-08-28 10:00:00;287,56;285,6;1006;88;4,56;320;99;17568620
2010-08-28 11:00:00;288,03;285,35;1007;84;4,38;309;99;29184240
2010-08-28 12:00:00;289,89;284,4;1007;70;4,26;312;94;40219080
2010-08-28 13:00:00;290,2;285,33;1007;73;3,3;299;92;36444000
2010-08-28 14:00:00;291,23;286,53;1008;74;4,98;293;97;28458270
2010-08-28 15:00:00;289,68;285,44;1008;76;5,17;295;82;36008420
2010-08-28 16:00:00;288,67;284,46;1008;76;4,62;294;58;37169980
2010-08-28 17:00:00;288,92;284,7;1008;76;4,42;291;76;11906010
2010-08-28 18:00:00;288,57;284,17;1009;75;4,37;285;86;23086040
2010-08-28 19:00:00;287,82;284,6;1009;81;3,51;278;88;8130933
2010-08-28 20:00:00;286,52;284,58;1009;88;3,44;280;96;5953005
2010-08-28 21:00:00;285,87;284,6;1010;92;3,65;281;91;11325230
2010-08-28 22:00:00;285,41;284,47;1010;94;3,84;283;80;19456160
2010-08-28 23:00:00;284,85;284,23;1010;96;3,86;283;35;22795650
2010-08-29 00:00:00;284,64;283,22;1011;91;3,85;274;46;24392800
2010-08-29 01:00:00;284,31;283,06;1011;92;3,57;261;38;30491000
2010-08-29 02:00:00;283,89;282,96;1011;94;3,89;264;14;39057520
2010-08-29 03:00:00;283,74;282,82;1011;94;4;264;12;32378540
2010-08-29 04:00:00;283,33;282,57;1011;95;3,96;264;22;32378540
2010-08-29 05:00:00;283,04;282,43;1011;96;3,82;264;19;29329440
2010-08-29 06:00:00;283,16;282,55;1011;96;3,61;262;24;19601360
2010-08-29 07:00:00;283,5;282,73;1011;95;3,88;259;20;14809910
2010-08-29 08:00:00;284,18;283,09;1011;93;4,87;265;64;25844750
2010-08-29 09:00:00;285,04;283,62;1011;91;4,32;266;100;18149400
2010-08-29 10:00:00;285,7;284,11;1011;90;3,9;256;99;14519520
2010-08-29 11:00:00;286,9;284,78;1011;87;3,91;249;98;10599250
2010-08-29 12:00:00;287,28;284,44;1011;83;4;263;94;12777180
2010-08-29 13:00:00;287,56;284,53;1011;82;3,79;255;95;16116670
2010-08-29 14:00:00;287,95;284,91;1011;82;3,65;236;83;19746550
2010-08-29 15:00:00;287,54;284,51;1010;82;3,92;213;79;28458270
2010-08-29 16:00:00;288,36;284,36;1010;77;5,2;224;100;29765020
2010-08-29 17:00:00;287,71;283,92;1010;78;3,6;238;98;23521630
2010-08-29 18:00:00;286,6;283,95;1009;84;3,19;229;60;26135140
2010-08-29 19:00:00;285,61;284,35;1009;92;3,44;231;70;17423430
2010-08-29 20:00:00;284,73;284,11;1009;96;3,17;227;79;6969371
2010-08-29 21:00:00;283,83;283,83;1009;100;2,42;213;80;7840543
2010-08-29 22:00:00;283,49;283,49;1009;100;2,37;206;95;8566519
2010-08-29 23:00:00;283,18;283,18;1009;100;2,31;198;100;11180030
2010-08-30 00:00:00;283,5;283,35;1008;99;2,2;184;93;28748660
2010-08-30 01:00:00;283,22;283,22;1008;100;2,94;176;100;27296700
2010-08-30 02:00:00;283,12;283,12;1008;100;2,9;167;73;13938740
2010-08-30 03:00:00;283,25;283,25;1008;100;2,87;153;98;6243395
2010-08-30 04:00:00;283,12;283,12;1008;100;3,12;162;100;8130933
2010-08-30 05:00:00;283,4;283,25;1007;99;2,94;161;100;12777180
2010-08-30 06:00:00;283,6;283,45;1007;99;2,6;144;100;5953005
2010-08-30 07:00:00;283,78;283,63;1007;99;2,86;138;100;3339491
2010-08-30 08:00:00;284,14;283,99;1007;99;2,99;135;100;3194295
2010-08-30 09:00:00;284,4;284,1;1007;98;3,19;129;100;1597148
2010-08-30 10:00:00;284,7;284,4;1007;98;3,65;128;100;1161562
2010-08-30 11:00:00;285,38;284,76;1007;96;3,51;118;100;2613514
2010-08-30 12:00:00;285,72;284,78;1008;94;3,42;129;100;7985738
2010-08-30 13:00:00;285,66;285,04;1008;96;3,21;116;100;26135140
2010-08-30 14:00:00;285,92;284,98;1008;94;2,87;120;100;20327330
2010-08-30 15:00:00;287,09;284,79;1008;86;2,36;131;100;4501053
2010-08-30 16:00:00;287,39;284,36;1008;82;1,73;142;100;1306757
2010-08-30 17:00:00;287,39;284,55;1009;83;0,96;164;99;0
2010-08-30 18:00:00;286,42;284,65;1008;89;0,61;27;100;0
2010-08-30 19:00:00;286,08;284,48;1009;90;0,96;19;100;290390,5
2010-08-30 20:00:00;285,5;284,4;1010;93;1,33;3;100;6388591
2010-08-30 21:00:00;285,05;284,59;1010;97;1,57;347;100;16987840
2010-08-30 22:00:00;284,7;284,4;1010;98;1,6;2;100;14519520
2010-08-30 23:00:00;284,76;284,46;1010;98;1,71;12;100;7840543
2010-08-31 00:00:00;284,8;284,34;1010;97;2,69;16;100;7259762
